TAZ_id,Lat_centroid,Lng_centroid,Nb_nodes_in_Taz,Area_taz
384,34.529022719644,-118.0391121938,0,14645125.12548
385,34.569011368721,-118.038439895953,0,2998480.52219
604,34.1757880909,-118.374660166836,0,648347.65076
387,34.553421958045,-118.004622163916,0,21111519.95149
405,34.1765325014,-118.633987004392,0,1609296.65262
475,34.214831217492,-118.540358189655,0,1066364.77855
388,34.530539480228,-117.958348372726,0,17713042.3148
406,34.203357562471,-118.631367679559,0,2345733.52291
389,34.55949670378,-117.95339295932,0,17953551.24259
390,34.613208712392,-117.924856459112,0,60293392.44457
391,34.463449752759,-117.936172010222,0,115949047.55943
392,34.494142159668,-117.89890383113,0,42934329.64982
484,34.234595358262,-118.531477573017,0,1020357.31483
393,34.539750439388,-117.884991814878,0,57960135.82884
414,34.226272430586,-118.6128997591,0,2332147.5504
394,34.29014260564,-118.371092410247,0,3568223.40665
395,34.340845470412,-118.288346644181,1,305217105.94092
396,34.233188631911,-118.111137228546,0,167923825.48067
397,34.272410148591,-117.871197388334,0,838214693.77378
418,34.192333904349,-118.610322774596,0,1045154.03679
419,34.213933105713,-118.610286797176,0,1020175.93248
398,34.22671252068,-118.65001847325,0,4527988.2245
399,34.177346867807,-118.654198024094,0,2447455.94419
400,34.191844272976,-118.657071508971,0,4495888.40287
401,34.202023090826,-118.647139921199,0,2134073.2301
420,34.253391414005,-118.607192787251,0,1300519.91201
421,34.260686865339,-118.602431196526,0,999562.7248
422,34.314004703931,-118.610637514047,0,51458091.63799
402,34.213727143716,-118.649765431036,0,5297794.5555
403,34.167204109257,-118.637054997635,0,3014973.08616
404,34.188818114845,-118.636908397167,0,1762193.28953
407,34.238545993314,-118.62514072673,0,10744486.78236
408,34.18832009538,-118.6274420011,0,1531420.37536
1083,34.045719538715,-118.287828744394,0,234124.86159
409,34.155319581304,-118.625056376014,0,3150771.55781
410,34.214275458855,-118.620512676797,0,1306546.10553
411,34.188593955041,-118.618946196117,0,1678988.36064
412,34.173191390082,-118.615139922774,0,1996098.44223
413,34.203504274055,-118.613484304543,0,1569796.44658
415,34.159139378489,-118.610840237869,0,2373525.57071
416,34.266077632772,-118.615261918216,0,7280651.51378
417,34.182854236301,-118.610157310727,0,662962.67197
434,34.148800982632,-118.591050340548,0,4471176.7949
435,34.174106323296,-118.592172847946,0,1072746.47789
436,34.253573198347,-118.591254644203,0,1048075.25686
437,34.213619873063,-118.591180118166,0,1466336.06469
438,34.20171806105,-118.587821312264,0,1336690.2658
605,34.184866491011,-118.374676344093,0,972199.50536
442,34.286914660025,-118.581608260606,0,5994992.19352
443,34.183192548558,-118.580562738356,0,1900656.3587
444,34.173512051102,-118.579753651009,0,1492732.78064
445,34.191305015973,-118.580767113466,0,988682.32962
606,34.193707457968,-118.37486654889,0,602606.01731
446,34.243832254416,-118.578812576913,0,4077253.90238
447,34.20463068445,-118.579146875099,0,570470.79197
448,34.164761579595,-118.57712578904,0,2449406.3991
449,34.2650246109,-118.575715165888,0,5892903.21022
450,34.211953410803,-118.575384747796,0,647798.09028
607,34.202743677708,-118.374571699823,0,1015441.22552
451,34.151142159773,-118.572323130327,0,3069993.61078
452,34.196303485789,-118.571341972998,0,1873879.63575
453,34.253678666762,-118.572138222044,0,1786008.29902
454,34.20464485433,-118.568812052327,0,989253.12292
455,34.214303517787,-118.566643267488,0,1065473.56467
456,34.14286505551,-118.556356078465,0,6075460.7906
457,34.28169935287,-118.566378557989,0,1720989.69801
458,34.1868345333,-118.561106215276,0,1061715.8029
459,34.22722736216,-118.562693835786,0,2451104.37893
460,34.168568283656,-118.559615264255,0,1168052.24552
461,34.293130141447,-118.560684155558,0,1323285.90527
463,34.249038578921,-118.557960983085,0,1233402.39596
464,34.195335427394,-118.557733304065,0,1001939.13994
465,34.178153298366,-118.558125713499,0,2864990.2823
466,34.204679627952,-118.553104541761,0,1381332.72306
467,34.214265043754,-118.553369755453,0,2190252.10125
468,34.242663899793,-118.548475867611,0,1640740.97437
469,34.2260631123,-118.549950181752,0,837566.28836
471,34.152720866515,-118.545580318385,0,3664646.2062
472,34.184616789302,-118.54408371801,0,1519577.70974
473,34.168220011927,-118.542358303,0,2234325.72788
474,34.234584370195,-118.5415044684,0,1050717.30773
706,34.286500594876,-118.416099723784,0,1089686.54421
476,34.199398059459,-118.539935785974,0,1444521.0324
477,34.176724907911,-118.538364327901,0,338013.22777
478,34.244046940365,-118.536134791553,0,1611366.52982
479,34.225060285297,-118.537248462454,0,1656539.37608
480,34.176377929178,-118.53334888786,0,406652.11563
485,34.162922640075,-118.526361717521,0,1057688.34223
486,34.189965037169,-118.52617758201,0,1320940.76872
487,34.19744328323,-118.527325295993,0,1278203.06286
481,34.144031206655,-118.53118341772,0,5354716.69667
482,34.183435002138,-118.525908142832,0,1396440.52621
483,34.214591807081,-118.531695710624,0,1106801.39363
495,34.23943949747,-118.511230480627,0,3881130.59348
496,34.164060008585,-118.510100077417,0,2476691.0578
497,34.193062489356,-118.510000071957,0,2833305.78148
498,34.204719207099,-118.509859337604,0,1317791.17377
499,34.214624581119,-118.50562311535,0,1101483.41024
500,34.140888261852,-118.504946795924,0,8766257.36232
509,34.208918877852,-118.487364683683,0,3841325.90312
510,34.190268187907,-118.479971969876,0,870188.76305
501,34.153217133917,-118.498258670662,0,1829712.74305
502,34.209400848939,-118.497252793395,0,1435367.14588
503,34.19383578638,-118.496750359714,0,1286125.36273
504,34.238143767647,-118.498742161855,0,2051147.01332
536,34.218387485407,-118.454729146102,0,551913.77222
505,34.176127653473,-118.490567783676,0,9036208.26035
506,34.162159424912,-118.492759753576,0,1568470.93162
507,34.228109892059,-118.491281332257,0,1799971.63359
508,34.242158827773,-118.489651104388,0,1331458.41331
530,34.16167760418,-118.45807777234,0,1309409.13618
511,34.140455719998,-118.478638089069,0,3340891.99462
512,34.197524756016,-118.479894897009,0,868043.17519
513,34.228478903649,-118.479076975785,0,1765057.00613
514,34.207365544211,-118.479357866513,0,1220029.84666
531,34.1838637296,-118.460536697465,0,688630.23132
515,34.157523091664,-118.475995490073,1,2022316.89499
516,34.242839784853,-118.476206831966,0,2604623.15337
517,34.208521466212,-118.470646991971,0,1330426.51034
518,34.191509188078,-118.469916685973,0,1512282.34681
519,34.226661172747,-118.47035047256,0,574636.03157
520,34.2337312125,-118.470231110929,0,201764.94169
521,34.218416371853,-118.469751067047,0,363595.30933
532,34.168397761935,-118.458588402379,0,1462749.9515
707,34.268474486085,-118.415213850747,0,550291.71874
522,34.153807005473,-118.462929715906,0,1296867.16341
523,34.22485375027,-118.463690109554,0,556677.76757
524,34.217889468713,-118.462622713427,0,565401.3903
525,34.230040202427,-118.463265697167,0,325609.20872
526,34.233740611287,-118.462973368284,0,334994.05721
527,34.176549356555,-118.458852232029,0,1725291.8031
528,34.208341617822,-118.45990829855,0,1540708.28641
537,34.226479555992,-118.456489098644,0,618057.19327
529,34.13890510285,-118.461030820959,0,3852235.774
538,34.152054087929,-118.453334581687,0,972943.65663
539,34.183075706033,-118.452381268827,0,413793.53104
540,34.204783335136,-118.453127261028,0,652836.14665
541,34.238917188414,-118.453609664599,0,496441.50499
542,34.21524465748,-118.451842993949,0,358490.94592
543,34.24538183478,-118.450504937368,0,427918.30196
544,34.226356184048,-118.44931152779,0,890058.59987
545,34.233839000832,-118.449992765286,0,557062.57985
546,34.17268032895,-118.444343835745,0,1398133.39398
551,34.149955058177,-118.442397577037,0,1400711.93168
552,34.160203883852,-118.439892112926,0,1660243.95292
553,34.190297649544,-118.439983736841,0,1297220.71359
554,34.215291457737,-118.440840054978,0,1718031.19283
555,34.137994093426,-118.437639218717,0,3239755.44347
556,34.226914257108,-118.439374635495,0,1398042.32978
561,34.149264042358,-118.430698166577,0,1158033.79584
562,34.215677054348,-118.429720252532,0,1196726.2377
563,34.160014777176,-118.426677638507,0,1519947.4458
564,34.181220009604,-118.426325603802,0,927396.56884
565,34.195105556352,-118.427504207614,0,798219.69454
566,34.172427613024,-118.426853424752,0,776346.23199
567,34.188718083829,-118.424694916969,0,510615.3397
568,34.197967681385,-118.421631855896,0,496909.07717
569,34.178101879237,-118.41797836886,0,1526054.78768
570,34.193575315379,-118.416614078368,0,786423.09849
571,34.214687878069,-118.418475719791,0,3243586.79024
572,34.136956284202,-118.418685306441,0,2526035.36041
573,34.161990267891,-118.416551519169,0,1390291.62814
574,34.197275248559,-118.411603672364,0,633162.61749
575,34.153676975956,-118.409065072193,0,1756660.85512
711,34.276149495924,-118.404682178784,0,584793.54861
576,34.147757005768,-118.40708893746,0,1237710.47877
577,34.174036398592,-118.409496134139,0,931397.25496
578,34.184859704123,-118.409516861922,0,951983.12268
579,34.211067352161,-118.410590289794,0,1139108.44545
580,34.196659070237,-118.406173854108,0,858545.00018
581,34.162637446775,-118.405032744869,0,1380715.28131
582,34.212121900979,-118.40206249452,0,824295.28874
909,34.060441343426,-118.370177383801,0,301932.35041
583,34.22334267067,-118.403706116652,1,2038219.89904
584,34.168502926813,-118.400871194012,0,649736.31233
585,34.200512499474,-118.400096821035,0,1274793.83069
586,34.181518975,-118.400887157562,0,1677508.93439
587,34.132508370319,-118.397392815432,0,5292487.66177
588,34.193936005067,-118.394329500459,0,324079.8393
589,34.164881264548,-118.392125145926,0,1298158.00232
590,34.181214299076,-118.392125336779,0,1615123.30954
591,34.196241777539,-118.391129652975,0,587375.9436
592,34.20448325207,-118.39197396047,0,706720.46527
593,34.216579847017,-118.391882838154,0,1432759.60954
594,34.229544496408,-118.39138707377,0,1365050.12105
595,34.145114383476,-118.387498371455,0,1218315.26049
596,34.152927123558,-118.386784060744,0,1637571.19059
597,34.164898829842,-118.383364724494,0,1303202.47275
598,34.175782469626,-118.383398787481,0,648961.57172
599,34.1848586061,-118.383409425562,0,972537.97774
600,34.194563666295,-118.383561429489,0,757432.62235
601,34.203610050165,-118.383284261141,0,862366.11951
602,34.217241726691,-118.383508127455,0,1561821.39016
608,34.158940551893,-118.374088824646,0,1073256.3878
609,34.14956555152,-118.372202423968,1,1001880.23454
610,34.217804998442,-118.373039652886,0,1282379.56035
611,34.142895436274,-118.369802018018,0,1077566.52136
612,34.210775622887,-118.371909420854,0,719532.65903
613,34.16667644643,-118.370194424834,0,632213.52592
603,34.135556948977,-118.380589359656,0,2607058.74719
614,34.169515178435,-118.366027934103,0,1053692.40959
615,34.159292602413,-118.365657926832,0,986549.61212
616,34.204736851778,-118.366494594574,0,565417.35191
617,34.190867365538,-118.365456971551,0,900684.89652
618,34.182890577106,-118.365002791485,0,781372.02779
619,34.175737764552,-118.364296285047,0,890636.25148
620,34.199799631563,-118.357607523395,0,2272010.42462
805,33.998845127037,-118.436856162556,0,569365.92046
621,34.21729101109,-118.360187938274,0,2175410.6087
622,34.130029754003,-118.355413151049,0,3807264.20426
623,34.14809384999,-118.355813202243,0,1753801.66038
624,34.157894132044,-118.356861365848,0,1022205.51344
625,34.185697137438,-118.354632240447,0,1705555.0591
626,34.13891245919,-118.351738438134,0,1258772.82979
627,34.172005486822,-118.353120938274,0,988573.34513
628,34.162272285969,-118.349314756652,0,938333.24628
629,34.149485206986,-118.344354959886,0,719607.44448
630,34.184972798688,-118.3438429509,0,1317108.49784
631,34.174164902247,-118.343084946072,0,1226444.86443
648,34.17583848309,-118.300202073899,0,1007248.22198
632,34.194665395668,-118.339749342011,0,2006819.093
633,34.156237273471,-118.337410254289,0,1381593.7093
634,34.164757586911,-118.338369324546,0,1495599.99814
635,34.20267698244,-118.335406569844,0,1406117.2908
636,34.149737861305,-118.335442561856,0,740183.83299
637,34.181384359496,-118.330989670115,0,2172074.6312
638,34.19294911434,-118.323006724315,0,1904873.87577
639,34.174446065427,-118.322672140861,0,2144039.72121
640,34.161780243097,-118.320118378131,0,2347549.04283
641,34.199148437667,-118.317855633791,0,1060736.77898
642,34.185431346061,-118.312847538084,0,528071.5244
647,34.189677332668,-118.300688086768,0,2006245.44655
643,34.207920300664,-118.305545770312,0,13040941.316
644,34.18291302528,-118.309191174042,0,400481.5134
645,34.16939375656,-118.309274741861,0,1428240.44945
646,34.18005178071,-118.305269807608,0,651337.35916
649,34.280335093526,-118.554492978773,0,2002744.9398
650,34.262092641183,-118.54899386251,0,3355080.85283
651,34.294320587057,-118.545847483353,0,808146.67244
657,34.253728722966,-118.51704220233,0,2158053.51749
652,34.286341855642,-118.539722346234,0,2521155.04136
653,34.279305872754,-118.541652418056,0,1128290.04882
654,34.264246156395,-118.535081391118,0,3498285.61978
655,34.290094148931,-118.522240716381,0,4090129.27849
656,34.317776812303,-118.523041696053,0,15419962.46279
817,33.99557624656,-118.421171502813,0,435834.11164
658,34.261128828938,-118.515770557452,0,2000703.22623
659,34.268411221538,-118.514646849633,0,1837908.24506
660,34.275729439706,-118.51432132492,0,1800369.2778
661,34.298469112598,-118.508433098844,0,1135121.23196
671,34.303951557256,-118.4734580071,0,2831418.77897
662,34.287031642501,-118.507045987497,0,1444976.21159
663,34.257714895824,-118.496035381819,0,1859919.57303
664,34.27230163267,-118.494064096171,0,2393763.72743
669,34.268264277932,-118.477049334668,1,1535545.44131
670,34.27544484865,-118.476418434121,0,1224009.23188
665,34.294724982852,-118.487857592923,1,9854425.09202
666,34.323165273034,-118.484737687051,1,5714755.27748
667,34.253694044856,-118.478855124803,0,1708836.09689
668,34.260949868951,-118.478276490455,0,1619149.92456
837,34.06171700849,-118.443452445676,0,156464.11946
672,34.283005082208,-118.463514732665,0,932361.36747
673,34.25728413605,-118.46298726579,0,1287627.47987
674,34.308857509274,-118.461352512122,0,2205119.0339
675,34.290451607438,-118.458042363605,0,1774690.42192
676,34.275716857559,-118.458681655768,0,1442330.43299
682,34.282113370415,-118.445912324956,0,1734426.79502
677,34.267590072322,-118.45472581731,0,1797457.94142
678,34.319695977795,-118.456448176642,0,3130509.99218
679,34.257877450803,-118.453545659823,0,1446785.82774
680,34.297550532054,-118.450479463151,0,994440.77604
681,34.302080336169,-118.446720532516,0,684426.19225
683,34.251759405265,-118.445045577987,0,1275515.60086
684,34.324974587417,-118.443361517047,0,2643794.4216
685,34.272308306731,-118.442038258132,1,974774.88063
686,34.306018675771,-118.441274238801,0,1105252.31603
687,34.311518361285,-118.438766757538,0,354174.81103
688,34.24162041402,-118.437137574574,0,1619824.82256
689,34.254895933588,-118.437431128349,0,1068143.49862
702,34.239355158904,-118.420321732697,0,1946389.70374
838,34.112681339235,-118.443986386117,0,7588719.08962
690,34.28834389269,-118.436339786606,0,2547985.70078
691,34.262638833336,-118.434768839316,0,924971.83473
692,34.269382961403,-118.431519260185,0,1271679.56741
693,34.2337919904,-118.430130361571,0,1241605.69924
694,34.320871324875,-118.4288018797,0,2124030.54775
695,34.254419866781,-118.42725820602,0,1017219.22789
696,34.294857992627,-118.427363721998,0,1905696.87061
697,34.302730771339,-118.426995750523,0,1013559.60927
698,34.27894915121,-118.426262131406,0,938842.4397
699,34.227132603405,-118.424381025773,0,1320575.21233
700,34.25790437246,-118.422464803793,0,530971.47331
701,34.306179283979,-118.422236915513,0,1437623.98651
703,34.273214941685,-118.420138334604,0,1185950.82447
708,34.305495581352,-118.412439738139,0,3221109.66085
709,34.250299626503,-118.411179254323,0,1122927.5943
710,34.321228585189,-118.407556225447,0,3784653.48377
712,34.259889498514,-118.403541923092,0,3434031.82156
713,34.238560161301,-118.402127355696,0,2267624.15506
714,34.28718991476,-118.398828044313,0,3373393.57154
715,34.28209933817,-118.392576370382,0,948749.61457
724,34.263384294564,-118.307388242678,0,1240473.72458
768,33.995551855,-118.472203748593,0,571695.5285
716,34.26898907802,-118.3883243581,0,4569814.89001
717,34.242357923002,-118.38063826853,0,8773871.80104
730,34.24874634621,-118.270990898864,0,2583460.12394
718,34.279503689154,-118.379016429566,0,1567312.41394
719,34.218272851143,-118.347588589029,0,3774648.74739
747,34.02740858638,-118.497840173428,0,455938.7426
748,34.01111775522,-118.497386201023,0,522809.04709
720,34.261407620511,-118.355229221904,0,9355882.7008
749,34.016413098642,-118.493900922484,0,851030.55915
1009,34.007277658692,-118.310826604147,0,918800.91243
721,34.274689576714,-118.335338623694,0,7276265.08804
750,34.041203684294,-118.494348735109,0,1941353.77263
751,34.103908112541,-118.492115422189,0,13055892.5481
722,34.255009418494,-118.320610508112,0,3822903.9641
723,34.234091957167,-118.322812335373,0,19403643.97502
839,34.066143981278,-118.442298799439,0,227328.91305
725,34.279544528238,-118.30463207051,0,4377907.01969
752,34.028156728525,-118.49042116355,0,617265.65543
753,34.033924318153,-118.489813164783,0,404588.44443
726,34.242843741835,-118.294142535402,0,6303455.20137
727,34.259473612408,-118.292986887721,0,1141887.69956
728,34.252972388545,-118.290730929952,0,650395.5254
729,34.251608492095,-118.281632268676,0,698648.06887
